allergy_id,customer_id
4,23650
4,14730
4,24630
4,4913
4,28599
4,17115
4,26264
4,21276
4,28376
4,4499
4,23129
4,7133
4,8047
4,16264
4,5141
4,13806
4,2639
4,7242
4,26890
4,1415
4,22418
4,17006
4,17600
4,18501
4,6660
4,19882
4,23957
4,6034
4,4074
4,3919
4,28838
4,26053
4,13965
4,1661
4,10081
4,11397
4,9
4,28635
4,15550
4,18762
4,26159
4,18491
4,28202
4,9722
4,14204
4,19069
4,7049
4,26165
4,11956
4,20523
4,24319
4,1201
4,21713
4,20328
4,22630
4,11256
4,11526
4,11999
4,7856
4,14060
4,3099
4,28341
4,15068
4,21181
4,28495
4,25395
4,22834
4,24191
4,11730
4,20826
4,16973
4,25832
4,28763
4,11041
4,28766
4,19237
4,19568
4,18604
4,28427
4,7775
4,4464
4,29794
4,29587
4,12852
4,14690
4,20395
4,26969
4,13435
4,1169
4,9013
4,10610
4,24820
4,24323
4,12004
4,3710
4,15223
4,1591
4,6075
4,23300
4,19880
4,7706
4,27739
4,26336
4,16790
4,19106
4,2805
4,26349
4,4826
4,18012
4,4066
4,4930
4,29326
4,12633
4,26774
4,26153
4,8524
4,19757
4,9407
4,12362
4,25522
4,23444
4,4649
4,15014
4,26522
4,21035
4,12733
4,3511
4,29741
4,6584
4,9176
4,12293
4,28619
4,26921
4,17431
4,8635
4,27033
4,14596
4,19112
4,21910
4,18266
4,27928
4,19709
4,17515
4,3278
4,18833
4,3737
4,23391
4,14864
4,4051
4,27238
4,29218
4,18106
4,1923
4,19036
4,6500
4,30035
4,19748
4,21136
4,22882
4,6691
4,20281
4,4286
4,29439
4,9344
4,15180
4,20103
4,8046
4,4671
4,22220
4,16871
4,19945
4,15709
4,18187
4,20680
4,18555
4,12581
4,25582
4,5506
4,27881
4,27194
4,19466
4,7702
4,12232
4,1584
4,28651
4,11321
4,20734
4,26640
4,15784
4,20326
4,2089
4,17254
4,17004
4,2973
4,17542
4,4155
4,9539
4,16124
4,27580
4,649
4,10106
4,11314
4,5840
4,26393
4,19464
4,18065
4,17221
4,2575
4,2184
4,20836
4,20246
4,12305
4,30105
4,17
4,12467
4,17846
4,17576
4,3561
4,22004
4,10331
4,26449
4,29089
4,4129
4,705
4,10244
4,21860
4,11554
4,22069
4,29860
4,177
4,19301
4,29229
4,3587
4,16927
4,19041
4,6371
4,16930
4,8517
4,463
4,20108
4,8500
4,15523
4,25062
4,2099
4,1665
4,27775
4,147
4,9830
4,8526
4,6324
4,29715
4,13880
4,18249
4,20385
4,22817
4,10230
4,8161
4,27918
4,1310
4,13100
4,18933
4,29338
4,5405
4,12914
4,16022
4,12178
4,12778
4,7841
4,29328
4,12448
4,25995
4,7337
4,19551
4,15562
4,19131
4,27265
4,10597
4,14763
4,5746
4,20842
4,11543
4,22010
4,2907
4,1958
4,27758
4,20589
4,8292
4,14293
4,9173
4,25188
4,7908
4,26337
4,10440
4,6747
4,11666
4,2558
4,6049
4,17026
4,12895
4,12395
4,15468
4,14250
4,141
4,14027
4,10728
4,15214
4,8152
4,18642
4,22856
4,10167
4,6451
4,8201
4,19859
4,1590
4,6754
4,15433
4,6568
4,22709
4,16361
4,8437
4,29087
4,20383
4,8136
4,21633
4,16754
4,13408
4,1879
4,27150
4,7237
4,29417
4,22039
4,28373
4,29020
4,23719
4,26771
4,9496
4,7647
4,18082
4,29553
4,15797
4,27387
4,24818
4,16454
4,29712
4,27541
4,304
4,24688
4,22599
4,18944
4,29511
4,24800
4,21130
4,15322
4,24298
4,25061
4,21210
4,12886
4,15889
4,10412
4,7497
4,5688
4,7896
4,7870
4,17105
4,20095
4,14017
4,19275
4,8477
4,5097
4,14361
4,1196
4,2687
4,10867
4,1200
4,16304
4,7380
4,26627
4,22419
4,19597
4,8299
4,12879
4,25681
4,20938
4,266
4,807
4,748
4,245
4,1775
4,6228
4,384
4,21594
4,27172
4,2194
4,7262
4,11537
4,13080
4,1592
4,1482
4,4799
4,11718
4,4192
4,4468
4,27034
4,24430
4,13061
4,18620
4,19329
4,2251
4,4392
4,22172
4,20663
4,13626
4,18799
4,7001
4,14557
4,22205
4,28910
4,23383
4,15937
4,18078
4,27922
4,193
4,8478
4,20714
4,13257
4,29163
4,25531
4,12168
4,27393
4,18432
4,16395
4,22752
4,13506
4,14715
4,1830
4,8444
4,13637
4,12223
4,22222
4,11061
4,20923
4,15681
4,7794
4,28354
4,24643
4,19506
4,826
4,14396
4,7428
4,2294
4,7623
4,28490
4,5972
4,25735
4,27192
4,27805
4,6040
4,6900
4,11648
4,16230
4,7107
4,1600
4,14206
4,5238
4,28098
4,4104
4,10688
4,28933
4,29123
4,8616
4,17486
4,27374
4,21772
4,25448
4,13231
4,6317
4,7363
4,6859
4,29440
4,23898
4,28245
4,8816
4,967
4,4870
4,15535
4,23229
4,10002
4,3745
4,21673
4,13673
4,2128
4,9352
4,15553
4,16760
4,12995
4,18852
4,6550
4,16748
4,29850
4,11766
4,6833
4,25788
4,24055
4,5085
4,27863
4,11644
4,12628
4,14161
4,21443
4,6440
4,12862
4,1935
4,9734
4,4429
4,14009
4,1426
4,25503
4,28602
4,21953
4,16839
4,25077
4,1610
4,22105
4,20635
4,11089
4,10840
4,29974
4,16740
4,18614
4,14218
4,12708
4,20285
4,138
4,27189
4,15250
4,9121
4,28580
4,25526
4,18453
4,11888
4,10866
4,3605
4,13138
4,9337
4,20192
4,16315
4,26297
4,2702
4,24962
4,14103
4,20790
4,10952
4,29150
4,26399
4,12584
4,27787
4,18632
4,21274
4,10094
4,28083
4,24893
4,26104
4,6513
4,10858
4,13158
4,4506
4,198
4,1959
4,17506
4,21628
4,14779
4,28282
4,14062
4,19846
4,8538
4,28855
4,16321
4,8095
4,983
4,4417
4,26728
4,10948
4,165
4,10293
4,9833
4,15706
4,345
4,24677
4,11675
4,18864
4,441
4,24075
4,25934
4,26602
4,25742
4,3020
4,1808
4,23335
4,22413
4,22736
4,9029
4,5685
4,3584
4,24275
4,15984
4,17284
4,15668
4,12035
4,11235
4,18015
4,22798
4,29507
4,20897
4,26207
4,7840
4,7370
4,28894
4,11987
4,29037
4,5715
4,18415
4,13881
4,28930
4,27720
4,1556
4,15947
4,5028
4,10746
4,29236
4,24151
4,25002
4,5021
4,22682
4,19861
4,16937
4,27184
4,2095
4,1679
4,4121
4,23128
4,12552
4,25620
4,4708
4,27405
4,27274
4,26343
4,10873
4,8732
4,5035
4,25138
4,2377
4,4843
4,9189
4,16577
4,10795
4,28149
4,9439
4,22528
4,16656
4,21449
4,21036
4,20286
4,29504
4,19372
4,10934
4,17388
4,11726
4,22489
4,28984
4,22435
4,26464
4,3740
4,2916
4,17241
4,25880
4,19415
4,2707
4,23178
4,6378
4,2636
4,22898
4,4851
4,1728
4,14867
4,26340
4,10283
4,494
4,26791
4,19690
4,29634
4,10764
4,11373
4,28963
4,3604
4,17811
4,22486
4,16509
4,22408
4,5852
4,25886
4,21670
4,17629
4,5823
4,1305
4,189
4,12880
4,25518
4,27693
4,2548
4,3790
4,20020
4,8811
4,17541
4,4326
4,15977
4,25726
4,12278
4,29998
4,1256
4,1459
4,26448
4,24948
4,12482
4,8772
4,19540
4,17778
4,26517
4,29681
4,8000
4,2422
4,2112
4,10846
4,27468
4,26587
4,29608
4,21508
4,3614
4,30001
4,3369
4,22873
4,29379
4,16977
4,26152
4,19461
4,8483
4,10314
4,9122
4,22878
4,25113
4,871
4,1718
4,8954
4,19189
4,440
4,29705
4,21057
4,4236
4,29068
4,7495
4,7510
4,22910
4,11091
4,2439
4,6290
4,18973
4,2646
4,19212
4,24806
4,12622
4,13375
4,16352
4,28609
4,1090
4,3437
4,15727
4,19534
4,10785
4,22995
4,26411
4,8541
4,731
4,13575
4,1261
4,19634
4,27943
4,6205
4,15777
4,15268
4,23591
4,904
4,5311
4,27807
4,6442
4,2203
4,24674
4,16834
4,23712
4,20996
4,1991
4,18809
4,4659
4,19649
4,15755
4,11756
4,16801
4,19317
4,22480
4,28558
4,3033
4,14880
4,22054
4,337
4,6844
4,14026
4,13176
4,1135
4,9845
4,3770
4,21590
4,22639
4,23697
4,2514
4,9256
4,16117
4,325
4,28983
4,11421
4,9673
4,27280
4,28974
4,14893
4,23895
4,19610
4,629
4,20578
4,28927
4,15613
4,19226
4,26507
4,12985
4,3072
4,23686
4,16652
4,8671
4,437
4,7915
4,17201
4,1263
4,14819
4,16881
4,24231
4,2467
4,14359
4,15432
4,14220
4,12626
4,6567
4,25672
4,4809
4,27367
4,5915
4,10875
4,25932
4,3577
4,17278
4,5362
4,9417
4,28043
4,15964
4,208
4,13598
4,26073
4,8209
4,3763
4,22170
4,1802
4,20736
4,22640
4,23753
4,22196
4,4043
4,28552
4,28729
4,2688
4,12597
4,23388
4,14048
4,9400
4,8159
4,7241
4,9576
4,12621
4,21052
4,11921
4,8595
4,16356
4,26494
4,1435
4,3294
4,18352
4,15225
4,27438
4,6326
4,5440
4,20874
4,15966
4,27442
4,30069
4,8098
4,9976
4,26790
4,6672
4,20855
4,15466
4,29575
4,17701
4,18897
4,17627
4,1210
4,12711
4,24326
4,4602
4,26156
4,8513
4,21955
4,2795
4,19808
4,20550
4,14670
4,12672
4,13978
4,18600
4,27939
4,10294
4,29134
4,21727
4,11745
4,20965
4,27786
4,13162
4,24072
4,4414
4,381
4,28587
4,8980
4,3905
4,7228
4,28242
4,26999
4,21524
4,12990
4,7430
4,21557
4,22629
4,18752
4,21480
4,24728
4,6671
4,27843
4,3582
4,13317
4,24990
4,12893
4,2648
4,18971
4,21826
4,3519
4,9258
4,19305
4,18307
4,15567
4,6053
4,21025
4,17029
4,7267
4,233
4,19986
4,20764
4,20405
4,12470
4,10540
4,28902
4,14252
4,3289
4,11625
4,10559
4,24745
4,4533
4,16298
4,5290
4,1536
4,5105
4,23865
4,955
4,7609
4,8964
4,25602
4,6010
4,18227
4,16273
4,24912
4,13453
4,17366
4,18362
4,11182
4,7974
4,16142
4,12202
4,23134
4,4184
4,14056
4,26586
4,24993
4,8025
4,25599
4,22557
4,6557
4,25790
4,7894
4,25416
4,28702
4,9401
4,26817
4,19122
4,10213
4,19711
4,16489
4,21551
4,13117
4,8596
4,3994
4,11231
4,15147
4,3128
4,10336
4,3411
4,12889
4,828
4,26067
4,6849
4,5455
4,23808
4,22642
4,8454
4,27810
4,18693
4,22116
4,2363
4,10696
4,25248
4,14379
4,15006
4,9277
4,19321
4,28935
4,4443
4,9982
4,9996
4,29606
4,21685
4,2602
4,5075
4,23781
4,1330
4,24032
4,16288
4,6325
4,18983
4,128
4,7264
4,502
4,28477
4,4924
4,29289
4,12469
4,6795
4,25746
4,6029
4,23031
4,29050
4,28807
4,2813
4,4615
4,27907
4,3085
4,29763
4,9023
4,5767
4,5541
4,5155
4,11953
4,20204
4,7039
4,18259
4,18439
4,3786
4,1814
4,22335
4,1334
4,14331
4,14166
4,18527
4,18279
4,14495
4,19437
4,18722
4,29332
4,20782
4,27500
4,10707
4,4927
4,16121
4,23559
4,13655
4,16997
4,23035
4,9336
4,29498
4,29400
4,21800
4,27359
4,622
4,16917
4,23850
4,6616
4,24826
4,25437
4,449
4,15700
4,18788
4,14444
4,14511
4,2711
4,29108
4,28688
4,699
4,12021
4,12347
4,3741
4,23565
4,25183
4,16123
4,1453
4,29470
4,26789
4,21743
4,7074
4,7478
4,6945
4,6286
4,1604
4,10153
4,13672
4,4088
4,18992
4,19188
4,556
4,6220
4,1852
4,21420
4,16948
4,28089
4,7240
4,11528
4,27556
4,6245
4,29730
4,27784
4,8823
4,23794
4,14042
4,21931
4,14685
4,20243
4,23066
4,714
4,8380
4,12604
4,28025
4,25853
4,6543
4,10668
4,9291
4,6582
4,27611
4,6812
4,7567
4,18731
4,20863
4,1736
4,26742
4,28239
4,11062
4,26319
4,29141
4,23595
4,23326
4,683
4,1010
4,26538
4,14383
4,16744
4,13429
4,25040
4,24280
4,6601
4,206
4,27768
4,12549
4,763
4,9443
4,4579
4,19342
4,26205
4,1037
4,9885
4,14523
4,13567
4,23540
4,14602
4,11092
4,25480
4,12361
4,16021
4,630
4,21872
4,7135
4,15
4,23111
4,28777
4,13915
4,22266
4,24374
4,7190
4,28721
4,55
4,23117
4,22229
4,17054
4,17216
4,5008
4,24338
4,21705
4,39
4,12826
4,8089
4,2738
4,2622
4,20273
4,24789
4,18989
4,24941
4,5692
4,2301
4,2986
4,333
4,30101
4,23882
4,20870
4,10500
4,16943
4,4297
4,13313
4,11306
4,21223
4,26396
4,16074
4,303
4,2871
4,1986
4,17633
4,11772
4,13642
4,20901
4,22390
4,22986
4,14997
4,847
4,12728
4,29807
4,11538
4,22318
4,28823
4,11834
4,16617
4,28614
4,16139
4,18867
4,12534
4,3781
4,10541
4,17404
4,28017
4,6399
4,428
4,23446
4,29073
4,8885
4,25397
4,11916
4,7128
4,14159
4,21320
4,75
4,15388
4,15988
4,14489
4,21575
4,8022
4,16278
4,19093
4,13356
4,15091
4,13749
4,3013
4,7743
4,16910
4,9882
4,16860
4,2323
4,13471
4,7516
4,9474
4,5234
4,4610
4,15230
4,6457
4,22924
4,11308
4,8151
4,14420
4,21142
4,15875
4,16057
4,10483
4,3336
4,5678
4,15053
4,10790
4,28215
4,4850
4,5224
4,21189
4,20825
4,17662
4,1545
4,22025
4,10521
4,5351
4,19728
4,13983
4,26437
4,25896
4,28969
4,17779
4,20035
4,29353
4,13033
4,6964
4,25693
4,23163
4,8474
4,12557
4,24760
4,25538
4,16899
4,2878
4,5995
4,24170
4,16626
4,12611
4,1692
4,18281
4,19697
4,20202
4,16310
4,24757
4,9246
4,7265
4,8094
4,26797
4,7902
4,18013
4,24508
4,8818
4,21173
4,29961
4,30043
4,5641
4,22621
4,20066
4,18094
4,16030
4,2789
4,4318
4,22241
4,14318
4,13088
4,22305
4,28650
4,17018
4,13997
4,21700
4,5065
4,29975
4,1103
4,10366
4,19669
4,8034
4,18436
4,17900
4,15499
4,10737
4,28454
4,6896
4,20264
4,2012
4,107
4,479
4,21151
4,12935
4,4904
4,22098
4,23939
4,29356
4,22718
4,10676
4,6043
4,30079
4,10736
4,7328
4,2621
4,22484
4,11463
4,10468
4,13155
4,18952
4,15234
4,14173
4,25471
4,18984
4,17277
4,14050
4,16084
4,13744
4,8787
4,28156
4,24324
4,22832
4,5846
4,7830
4,22938
4,8286
4,26265
4,6545
4,3423
4,28854
4,2859
4,10511
4,2818
4,9359
4,23676
4,20932
4,25986
4,22795
4,22532
4,4186
4,7388
4,4315
4,10457
4,113
4,19723
4,9926
4,13472
4,4868
4,27696
4,21003
4,13113
4,18021
4,9148
4,23312
4,18460
4,9164
4,23092
4,25349
4,21863
4,25056
4,9413
4,5293
4,9338
4,12881
4,28577
4,20358
4,20575
4,9468
4,3379
4,18379
4,1170
4,8592
4,16720
4,25690
4,23745
4,23334
4,21806
4,13177
4,7500
4,16091
4,13886
4,12132
4,24360
4,10422
4,4822
4,20230
4,16469
4,22992
4,21832
4,1788
4,19642
4,11623
4,2206
4,22980
4,24911
4,7911
4,18692
4,21184
4,22434
4,20298
4,22730
4,4737
4,11323
4,11483
4,2383
4,4430
4,2773
4,4130
4,29176
4,20478
4,19359
4,5484
4,15306
4,8036
4,13157
4,23520
4,29704
4,6560
4,6686
4,22153
4,17881
4,2635
4,5286
4,8378
4,17984
4,16657
4,5091
4,25505
4,2757
4,18381
4,28907
4,19500
4,6260
4,25244
4,2083
4,15960
4,4134
4,11430
4,23760
4,19167
4,20456
4,10228
4,7336
4,1809
4,28321
4,26868
4,8322
4,22148
4,11083
4,15837
4,25783
4,21308
4,16322
4,15199
4,23384
4,3727
4,27252
4,23599
4,25052
4,25569
4,15201
4,14436
4,22283
4,22912
4,2560
4,3092
4,25476
4,2592
4,12505
4,12237
4,16863
4,12888
4,26570
4,29880
4,14386
4,21153
4,7361
4,22977
4,16938
4,23395
4,5166
4,15042
4,756
4,23284
4,27661
4,843
4,20745
4,5605
4,5521
4,21779
4,26146
4,785
4,18981
4,13311
4,9213
4,27623
4,25759
4,3069
4,13664
4,26079
4,4783
4,23279
4,21886
4,3916
4,5195
4,27279
4,2812
4,15070
4,2888
4,10513
4,24783
4,2153
4,29257
4,22381
4,6918
4,23613
4,16614
4,12894
4,17969
4,4353
4,29023
4,16598
4,16225
4,12937
4,9723
4,16782
4,16162
4,2767
4,782
4,20376
4,12782
4,3265
4,20961
4,28353
4,22996
4,21599
4,9274
4,20496
4,2419
4,15631
4,17795
4,3340
4,13373
4,28482
4,14871
4,12668
4,21902
4,119
4,6404
4,10932
4,3600
4,5023
4,27877
4,21515
4,1286
4,2093
4,10886
4,25512
4,14664
4,22420
4,4768
4,23101
4,28284
4,25181
4,17203
4,2946
4,436
4,26547
4,20886
4,22240
4,11392
4,29873
4,18872
4,10130
4,10827
4,1451
4,11907
4,26527
4,17107
4,12055
4,5610
4,13003
4,10161
4,5711
4,16769
4,9033
4,30038
4,28272
4,8347
4,4157
4,7060
4,10431
4,2186
4,19966
4,10490
4,5778
4,23698
4,6548
4,6392
4,18350
4,7214
4,20074
4,10773
4,13305
4,5056
4,21227
4,22473
4,21438
4,14597
4,14125
4,5716
4,1525
4,26232
4,11984
4,8631
4,10510
4,22168
4,25983
4,9795
4,9907
4,29589
4,4570
4,7405
4,10667
4,11234
4,27447
4,18559
4,23275
4,26569
4,23852
4,2799
4,30063
4,7025
4,23759
4,1195
4,11887
4,11585
4,23060
4,1557
4,16398
4,17692
4,21704
4,28142
4,5708
4,5377
4,28711
4,1778
4,13645
4,18478
4,22380
4,24678
4,14485
4,25092
4,12208
4,5613
4,26804
4,4644
4,22384
4,26326
4,26018
4,23602
4,2967
4,20303
4,24517
4,255
4,13668
4,1759
4,19416
4,23510
4,23557
4,14585
4,16357
4,29375
4,27416
4,5390
4,14798
4,25543
4,15946
4,5573
4,12902
4,27086
4,22539
4,27889
4,22820
4,10864
4,4577
4,26965
4,21906
4,20783
4,12029
4,17887
4,9229
4,23212
4,760
4,21331
4,989
4,26390
4,19492
4,16540
4,2601
4,3641
4,19837
4,6636
4,661
4,9565
4,12600
4,12749
4,18708
4,18079
4,2831
4,4049
4,2582
4,22206
4,2936
4,4009
4,21363
4,3924
4,27537
4,16975
4,10977
4,19454
4,28560
4,27683
4,27968
4,14621
4,26089
4,10928
4,8506
4,3323
4,1175
4,5990
4,8019
4,26526
4,6651
4,3709
4,7199
4,26224
4,3174
4,4547
4,673
4,14170
4,16935
4,22808
4,24701
4,9568
4,6673
4,18201
4,18876
4,7257
4,15721
4,14805
4,22972
4,4371
4,14498
4,7946
4,27812
4,23607
4,12282
4,27113
4,1147
4,11598
4,12411
4,5509
4,20726
4,16372
4,7695
4,28263
4,20333
4,25059
4,12174
4,16741
4,6448
4,2068
4,1420
4,17200
4,21592
4,15106
4,20519
4,20054
4,26169
4,25368
4,24140
4,7144
4,21186
4,23930
4,28549
4,20912
4,22935
4,9298
4,23977
4,11130
4,24622
4,21793
4,18794
4,11624
4,1290
4,10052
4,16729
4,16952
4,9296
4,8615
4,26400
4,24875
4,27564
4,289
4,25943
4,23809
4,607
4,5555
4,11101
4,3357
4,1650
4,10401
4,3980
4,19241
4,8279
4,18122
4,27546
4,20131
4,17409
4,24556
4,13685
4,26998
4,4068
4,29250
4,5820
4,25673
4,11609
4,1737
4,15075
4,17920
4,18938
4,2830
4,8883
4,29000
4,18093
4,26418
4,25671
4,15807
4,12125
4,23626
4,27916
4,230
4,3050
4,4179
4,19375
4,17337
4,14807
4,29404
4,23226
4,9894
4,15301
4,12337
4,8676
4,18213
4,15469
4,5381
4,5775
4,8364
4,20055
4,26432
4,15089
4,11012
4,11780
4,7735
4,27287
4,23216
4,24835
4,17731
4,18117
4,16019
4,8788
4,5415
4,23748
4,6198
4,27322
4,1779
4,15995
4,21279
4,10372
4,11244
4,27069
4,23302
4,11173
4,17783
4,17345
4,25376
4,27979
4,26244
4,7244
4,10049
4,3870
4,27989
4,20554
4,15702
4,25814
4,1341
4,20200
4,21034
4,21919
4,21390
4,8785
4,14019
4,11307
4,24145
4,17678
4,16407
4,12089
4,28941
4,3125
4,19705
4,306
4,9765
4,24695
4,8191
4,9983
4,25338
4,23972
4,14811
4,20917
4,18029
4,27543
4,23319
4,23120
4,27994
4,5887
4,5014
4,554
4,11441
4,18974
4,668
4,29359
4,9984
4,26882
4,17343
4,19471
4,14786
4,18954
4,28493
4,22608
4,44
4,775
4,19725
4,4665
4,26595
4,8219
4,11631
4,14590
4,28634
4,13196
4,22027
4,8044
4,8293
4,11216
4,23551
4,17699
4,12926
4,16988
4,9863
4,30086
4,28424
4,8952
4,29698
4,14659
4,21969
4,6970
4,9357
4,24082
4,23889
4,20050
4,18828
4,3275
4,21241
4,236
4,13789
4,5724
4,27498
4,14716
4,22169
4,6931
4,15742
4,22965
4,3392
4,29435
4,20572
4,9362
4,22888
4,28949
4,27551
4,28034
4,21156
4,13669
4,27400
4,15694
4,10018
4,15779
4,23441
4,3512
4,21813
4,3805
4,1494
4,11291
4,19328
4,18283
4,27109
4,9562
4,5417
4,13593
4,15078
4,16502
4,15186
4,4484
4,8569
4,13810
4,10046
4,20685
4,11612
4,23498
4,12841
4,14946
4,6319
4,17270
4,4196
4,5131
4,12324
4,7690
4,16979
4,9754
4,10787
4,3218
4,29775
4,29688
4,12640
4,24520
4,24017
4,29032
4,27639
4,20219
4,7723
4,21714
4,7763
4,11914
4,3556
4,6944
4,10474
4,9270
4,2949
4,22624
4,29604
4,20576
4,10462
4,28062
4,3799
4,27038
4,10761
4,1855
4,17140
4,28714
4,11095
4,22612
4,517
4,22809
4,29574
4,11369
4,27456
4,15401
4,1176
4,4666
4,30081
4,26594
4,18444
4,3330
4,8423
4,29340
4,19944
4,30
4,28601
4,21206
4,10537
4,25234
4,1716
4,10080
4,26170
4,24694
4,23536
4,11586
4,26505
4,407
4,14132
4,24248
4,5670
4,27315
4,17606
4,21765
4,12359
4,19445
4,11661
4,29557
4,1206
4,26495
4,196
4,18551
4,7834
4,12162
4,24583
4,6936
4,14334
4,8097
4,11188
4,29296
4,10065
4,11411
4,23990
4,8733
4,23635
4,29318
4,17387
4,11940
4,4054
4,4089
4,418
4,29593
4,22047
4,1651
4,19351
4,7910
4,17925
4,3283
4,6177
4,29061
4,4787
4,4449
4,4422
4,20029
4,25329
4,6497
4,7800
4,26894
4,6861
4,9110
4,21285
4,18139
4,11324
4,13748
4,4711
4,26066
4,22129
4,25045
4,29748
4,19288
4,17523
4,8751
4,10200
4,2618
4,21802
4,18857
4,14667
4,22529
4,8936
4,16575
4,22695
4,18038
4,23019
4,21447
4,19937
4,23873
4,28962
4,15210
4,12219
4,15629
4,4561
4,10573
4,23564
4,10893
4,24283
4,24777
4,29539
4,28605
4,29056
4,19086
4,8700
4,18534
4,7114
4,10603
4,19661
4,254
4,21512
4,29342
4,14126
4,10273
4,12746
4,11297
4,24020
4,11100
4,6180
4,24699
4,11072
4,844
4,21047
4,24229
4,27931
4,6045
4,17630
4,366
4,3691
4,28866
4,22065
4,6478
4,26127
4,3350
4,15039
4,9788
4,10406
4,26637
4,24344
4,7976
4,23640
4,21011
4,7783
4,2334
4,25156
4,6480
4,3558
4,929
4,8572
4,13941
4,26986
4,14544
4,22150
4,27596
4,8781
4,23915
4,640
4,1143
4,29372
4,15030
4,5016
4,17625
4,4733
4,3014
4,10487
4,26304
4,26757
4,28535
4,30026
4,9382
4,2449
4,29380
4,4992
4,16809
4,15380
4,16506
4,11893
4,11946
4,29171
4,11448
4,2778
4,19016
4,9927
4,1481
4,4915
4,20197
4,16367
4,13948
4,11980
4,8587
4,27140
4,11875
4,29660
4,7
4,22971
4,20147
4,24530
4,26259
4,2754
4,25155
4,3873
4,4216
4,9715
4,19494
4,4689
4,17810
4,23108
4,18650
4,3894
4,29769
4,11468
4,6104
4,14815
4,24977
4,10744
4,25684
4,22571
4,25517
4,2790
4,21081
4,3451
4,576
4,23082
4,15242
4,23256
4,3486
4,17784
4,16390
4,6755
4,9987
4,19233
4,10545
4,4527
4,9952
4,160
4,30025
4,5546
4,15599
4,3526
4,19897
4,15273
4,23329
4,29700
4,13764
4,801
4,22286
4,28037
4,13757
4,5069
4,20244
4,21522
4,15774
4,7194
4,22451
4,11318
4,6246
4,1132
4,27197
4,21225
4,4559
4,4330
4,13959
4,24558
4,28415
4,14574
4,15830
4,1608
4,26884
4,3023
4,14605
4,20799
4,24049
4,27290
4,7877
4,21178
4,11311
4,1757
4,27747
4,25185
4,27962
4,5944
4,7718
4,20985
4,25453
4,14480
4,19480
4,14097
4,28652
4,11055
4,29223
4,2640
4,25324
4,786
4,19073
4,13722
4,7373
4,26362
4,7997
4,3052
4,19502
4,7804
4,20229
4,11941
4,15099
4,2852
4,54
4,25158
4,26094
4,24294
4,15220
4,29206
4,26502
4,15256
4,12453
4,27991
4,24048
4,21493
4,17660
4,14469
4,27545
4,4239
4,12072
4,25414
4,1498
4,4087
4,26441
4,10074
4,12884
4,5575
4,20167
4,25906
4,2451
4,1691
4,16406
4,18141
4,28084
4,13327
4,21915
4,25830
4,27951
4,16763
4,28775
4,20596
4,15302
4,3509
4,12358
4,7118
4,26861
4,979
4,1569
4,2485
4,20929
4,14642
4,1630
4,4542
4,7411
4,26497
4,4580
4,13581
4,24613
4,124
4,12910
4,25600
4,9347
4,27284
4,25691
4,5133
4,26307
4,3540
4,9851
4,25109
4,13442
4,4584
4,22496
4,5004
4,2507
4,25271
4,28309
4,9466
4,25047
4,2002
4,2742
4,1271
4,11003
4,18985
4,6332
4,4031
4,27478
4,27217
4,15580
4,14563
4,15206
4,4605
4,2302
4,28159
4,19008
4,1514
4,25796
4,3973
4,29019
4,3410
4,27255
4,1727
4,25919
4,3396
4,2858
4,6688
4,15695
4,6297
4,12526
4,12977
4,22570
4,28681
4,23248
4,7406
4,1061
4,27168
4,16249
4,1447
4,19984
4,11477
4,21488
4,19814
4,30019
4,21536
4,18287
4,10261
4,4879
4,15864
4,29172
4,11551
4,20373
4,11071
4,16708
4,17564
4,9921
4,23795
4,7045
4,1912
4,7453
4,8918
4,10908
4,5051
4,24659
4,28225
4,2828
4,9611
4,3098
4,28704
4,23555
4,23408
4,8014
4,19197
4,6465
4,10069
4,3840
4,18364
4,23878
4,12381
4,20832
4,27539
4,24828
4,18900
4,24333
4,7909
4,19694
4,18339
4,6639
4,16514
4,4931
4,10111
4,15409
4,12605
4,1296
4,1792
4,11870
4,146
4,13358
4,27873
4,28234
4,17123
4,10652
4,16364
4,23668
4,29611
4,1842
4,11484
4,24176
4,3659
4,14397
4,26869
4,14874
4,21935
4,1342
4,22238
4,14533
4,21049
4,1001
4,10091
4,6877
4,21572
4,20476
4,28270
4,26672
4,503
4,15248
4,29548
4,29702
4,1174
4,192
4,26352
4,6874
4,8456
4,18003
4,5655
4,569
4,2911
4,20332
4,24181
4,20177
4,16385
4,25762
4,17196
4,27304
4,20342
4,9329
4,11986
4,26166
4,25239
4,21596
4,26223
4,6581
4,5255
4,5175
4,19099
4,20891
4,8427
4,22700
4,298
4,13845
4,3884
4,18813
4,29942
4,22739
4,6653
4,28324
4,10264
4,21571
4,21748
4,12663
4,22667
4,29717
4,563
4,8867
4,27127
4,1119
4,15182
4,15823
4,5978
4,13047
4,27191
4,8934
4,23170
4,12522
4,20875
4,26530
4,16309
4,29284
4,19857
4,6889
4,6510
4,18308
4,23399
4,8413
4,16401
4,29518
4,14312
4,3813
4,13029
4,7790
4,24025
4,21084
4,525
4,7873
4,16251
4,29946
4,27439
4,11350
4,22685
4,28464
4,27057
4,2364
4,18719
4,7787
4,28793
4,14466
4,14381
4,11796
4,28458
4,18246
4,15518
4,14088
4,29809
4,13235
4,29153
4,23764
4,9536
4,8805
4,15813
4,17534
4,15866
4,13740
4,14148
4,26776
4,13288
